1317432669010071552	1602935399000	kyle00463	de	RT @MirDriM_Art: Frankenstein's Monster https://t.co/7TAy04EfcK	true	1317432323348992000
1317465085795880960	1602943128000	VictoriaLinnea1	de	Die Sprache wird von denjenigen bestimmt, die Macht haben, und die Sprache formt das Denken. So passiert es, das die Perspektive der Mehrheitsgesellschaft als universell gesehen wird. Doch welche Sichtweisen beschneiden wir, wenn wir nur bis zum eigenen Horizont denken? https://t.co/R4lELvm4t7	false		
1327287957980647426	1605285083000	gerhardfinn7	de	@neuwirthe Danke sehr für die Info. Ausruhen	false		
1317431351973470208	1602935085000	Qi_Zone	de	@RaunigMichael @sebastiankurz Die Freundschaft wird ein wenig leiden, wenn er den genauen Inhalt kennt	false		
1327113592408313856	1605243511000	Fleneryy	de	@biqShadyz Aber bro habe ps4 paar mal neugestartet usw ging nix glaube ps4 war überhitzt weil habe gekühlt Staub raus usw dann ging es wieder	false		
1323332817414246401	1604342104000	namer1380	de	RT @AhmedA92167326: Die Herren der Leute im Diesseits sind die großzügigen und die Herren der Leute im Jenseits sind die Frommen/Gottesfürc	true	1323331853345001473
1323331853345001473	1604341874000	AhmedA92167326	de	Die Herren der Leute im Diesseits sind die großzügigen und die Herren der Leute im Jenseits sind die Frommen/Gottesfürchtigen  Prophet Mohammed   #ProphetMuhammad https://t.co/y2cQRZF7YU	false		
1327293586761605122	1605286425000	Selachos	de	Demen un Durag https://t.co/iS5WCe6SNE	false		
1328389805835743238	1605547784000	SemoMario	de	@yousitonmyspot @BMeinl @rendiwagner Die nehmen das nicht ernst. Die glauben, wenn irgendwo steht "nur 100 Kinder aber 1000 E angesteckt" dass die 1000   viel mehr für die Ansteckungswahrscheinlichkeit sind.  Dass es aber relevant ist, dass nur 100K getestet wurden aber 20000E ist niemanden klar.  #Wissensresistenz	false		
1316023638701699081	1602599460000	Saennebueb	de	RT @nblr: "Und, was verwendet ihr so für monitoring und Graphen auf der großen Videowand im Operations Center?" - "Excel!" https://t.co/2E	true	1315735804300406784
1315735804300406784	1602530835000	nblr	de	"Und, was verwendet ihr so für monitoring und Graphen auf der großen Videowand im Operations Center?" - "Excel!" https://t.co/2EPcYnNglw	false		
1324789432076193792	1604689388000	Helene12111	de	Da kann die EU  gleich mit auf die Liste setzen.   Krise in Belarus: EU setzt Lukaschenko auf Sanktionsliste  https://t.co/XEy5IMZQX8	false		
1328048360138354696	1605466377000	tolgabaylan_	de	RT @UEFAcom_de:  @CenkTosun_ bei #TURRUS   2. Spiel nach Comeback  2. Tor  @MilliTakimlar https://t.co/FZTAViBkkC	true	1328043448285409286
1328043448285409286	1605465206000	UEFAcom_de	de	 @CenkTosun_ bei #TURRUS   2. Spiel nach Comeback  2. Tor  @MilliTakimlar https://t.co/FZTAViBkkC	false		
1320761360930754560	1603729021000	CSNewsDE	de	Um 18:00 Uhr spielt @esportrn_ in der @ESEA Main gegen #InfiniteGaming!  https://t.co/RPHvUhTNXI	false		
1323642839373402114	1604416019000	99sea99	de	RT @TeichtmeisterF: In #Wien hast als #oaschloch keine 10 Minuten.	true	1323638065437487105
1323638065437487105	1604414881000	TeichtmeisterF	de	In #Wien hast als #oaschloch keine 10 Minuten.	false		
1321160851596992516	1603824267000	NovoArgumente	de	@feuerbringer Zum Thema Alltagsmasken und Aerosole kann man sich diese Demonstration ansehen. https://t.co/VK3RVfQYcu	false		
1318637172442923012	1603222575000	HeintzGaby	de	#MNU_Bund #MNU #MNU4You_ONLINE eine #Mathematik WS Reihe für #SekI & #SekII zu #AppsfuerMU, #GeoGebra und #GTR_CAS Informationen zu Online-WS unter: https://t.co/NZ8H3j99RJ https://t.co/4T2pPB9IMi	false		
1327517340288868353	1605339772000	ChaeinMe	de	RT @yongcheekies: UM HI?!?!? IM PEEING https://t.co/hCz0gU3dcK	true	1327511482326650880
1327511482326650880	1605338376000	yongcheekies	de	UM HI?!?!? IM PEEING https://t.co/hCz0gU3dcK	false		
1324086315722379264	1604521752000	mxi_032	de	@deutscherThadd1 Ist wieder, haben und letzte Woche wieder mal getroffen und haben du ganze Nacht geredet und gekuschelt...	false		
1326012415646035968	1604980970000	purefm_play_bln	de	10.11.2020 05:02 : Daniel Steinberg - Friends https://t.co/a1EgJcTgYz	false		
1324124307744645120	1604530810000	grtydaqsza	de	#010x5934x4115 #010x5934x4115 #010x5934x4115 #010x5934x4115 #010x5934x4115 #follwme dfh89u	false		
1318953402014064642	1603297970000	Stefan_maurer12	de	RT @AnnaKra89453440: Spaziergang im Park ist was schönes im sonnigen Herbst https://t.co/i9zqGs1d7d	true	1318827220673114113
1318827220673114113	1603267886000	AnnaKra89453440	de	Spaziergang im Park ist was schönes im sonnigen Herbst https://t.co/i9zqGs1d7d	false		
1322090833659777024	1604045992000	ErosStefan	de	@ZhangDanhong Eine Frage,  was glaubst du gibt es diesen Virus wenn ja ist er wirklich so gefährlich?	false		
1326872700942422017	1605186078000	cwerthmueller	de	In einer Stunde startet der Getting-Started-Workshop für openITCOCKPIT 4.0! Jetzt noch schnell anmelden und das Neueste im Monitoring-Umfeld erfahren!  https://t.co/MapybE4Z8Q https://t.co/Wih8hZPlO7	false		
1322789499835977728	1604212567000	BigiGl	de	@BILD Nach einem Monat Beziehung so einen Aufriss,steigert das jetzt ihren Bekanntheitsgrad??? Gibt andere Probleme	false		
1317798752057499650	1603022680000	armedradio1	de	LISTEN IN-->>  https://t.co/UeiODupnDv https://t.co/hRgZuwfKsi	false		
1322205862459510785	1604073417000	Packers832	de	@go_Go_Rilla @HerbergerNadine @Nudossi2000 @Trollfe @Weihnachts_11 @mulberry2nd @TheRealMauriceM @SOhara83292461 @gluehkaeferchen @TheDouble6 @kaltweiher @tacti8 @Frau_Turbulenta @BrigandPetit @LDunkelland @FFlausch Danke  https://t.co/PSVeTN4DB0	false		
1321719549679570944	1603957471000	Metfass	de	@marumantik 1 Jahr. Wenn ich nicht 2021 den Impfstoff in den Adern hab (oder wo auch immer) dreh ich durch! D: Ich bin alt, ich hab nicht so viel Zeit :D	false		
1324723988359073794	1604673785000	malluboy2418	de	@ThalapathyIsm_ @actorvijay #Master @actorvijay Htfhrfghh	false		
1315882965956657153	1602565921000	eujnoia	de	@omybeautybank Skinaqua spf 50 + oily	false		
1316702591661867008	1602761335000	Tiwiegy	de	@BlackDo04913777 @jouwatch ohne worte... https://t.co/XnoVUsChXI	false		
1328110599436431361	1605481216000	Insanefnr	de	@Arw_Noucki Alle die denken Nein Haben sich 0 mit den Fakten auseinander gesetzt	false		
1323659809523179528	1604420065000	daily_research	de	Teilnehmer für Online-Studie gesucht!  Thema: "Umfrage über Sport und Fitness" https://t.co/LZ1XzUv5yX via @SurveyCircle  #sport #fitness #farbe #stress #kleur #fit #thesis #NhlStenden #umfrage #surveycircle https://t.co/HkOy0NaDpv	false		
1322848329169047553	1604226593000	k_langensiepen	de	@WirSindGruen In der Region #Hannover wurde im Rahmen der #Expo2000 viel für #Barrierefreiheit bspw. getan	false		
1327178956441841665	1605259095000	rollinchen12	de	RT @Satisfaction778: Bitte anschauen https://t.co/tCvS78FYJD	true	1327165809320452097
1327165809320452097	1605255961000	Satisfaction778	de	Bitte anschauen https://t.co/tCvS78FYJD	false		
1316116030847156225	1602621488000	gxbrielCharmant	de	@McGamerJ @realcuuze @ITcwbw @ElefantenBande Viel Spaß euch allen	false		
1317507101107933184	1602953145000	jwildeboer	de	RT @ubermarkus: Hat mein Bruder gerade geschickt. Das ist ja genial. Super Werbung und alle Leute geben echte Kontaktdaten an  https://t.c	true	1317138661968928768
1317138661968928768	1602865302000	ubermarkus	de	Hat mein Bruder gerade geschickt. Das ist ja genial. Super Werbung und alle Leute geben echte Kontaktdaten an  https://t.co/aWOj7f2rNg	false		
1317822135289716736	1603028255000	belden_trixi	de	@blume_bob Ganz klar - endlich Lehrer auf Hogwarts. #potterhead	false		
1327373265959088128	1605305422000	MS_macht_Sinn	de	@che666th70 @SaxGruen Protest bitte an ordnungsamt-sicherheit@dresden.de und buergerbuero@sk.sachsen.de - Danke!	false		
1327873193424678912	1605424614000	Hilde57293257	de	RT @RenateKleine: Guten Morgen  wünsche allen einen gesegneten Sonntag und bleibt alle gesund    http	true	1327872837647003650
1327872837647003650	1605424529000	RenateKleine	de	Guten Morgen  wünsche allen einen gesegneten Sonntag und bleibt alle gesund    https://t.co/PIotaK9MB9	false		
1323880593491451907	1604472704000	robotcanoso	de	@KristinaFassler @FlorianWidmann  g.morgen https://t.co/x4SjPadGXu	false		
1319874802514087937	1603517649000	Bluemcke	de	RT @sven_giegold: Die Mehrheit für die EU-Agrarreform kam aus den Fraktionen der Christdemokraten (EVP), Liberalen (RENEW), der Mehrheit de	true	1319678533841584130
1319678533841584130	1603470855000	sven_giegold	de	Die Mehrheit für die EU-Agrarreform kam aus den Fraktionen der Christdemokraten (EVP), Liberalen (RENEW), der Mehrheit der Sozialdemokraten sowie den rechten Fraktionen. Hier wie alle Abgeordneten gestimmt haben: https://t.co/kV5rZFH1FA	false		
1319584195954573314	1603448363000	lemming23	de	@Kaffee_u_Buch Und genau das mache ich auch nicht. Wäre ja noch schöner 	false		
1326580886444380162	1605116504000	__redcat	de	RT @Karl_Lauterbach: Die Infiziertenzahlen bei Schulkindern steigen stark. Sie sind heute 10 mal (!) höher als in 1. Welle März/April. Selb	true	1326578056862060545
1326578056862060545	1605115830000	Karl_Lauterbach	de	Die Infiziertenzahlen bei Schulkindern steigen stark. Sie sind heute 10 mal (!) höher als in 1. Welle März/April. Selbst im Shutdown steigen die Zahlen. Wenn wir Schulschliessungen verhindern wollen müssen wir mehr machen als jetzt.   https://t.co/Z8DOrs8GS1	false		
1318429327910793216	1603173021000	bokubwaka	de	RT @BlastyCatt: "Kenma is so soft" Kenma: https://t.co/KKn1M9A0c5	true	1318385257901625349
1318385257901625349	1603162514000	BlastyCatt	de	"Kenma is so soft" Kenma: https://t.co/KKn1M9A0c5	false		
1322565192677494786	1604159088000	Matrixtweeted	de	@blackyfnbr Vergiss das ich mit Maske im Unttericht sitze	false		
1325027228145639424	1604746083000	zben86219250	de	@Dilber18962163 NzznK	false		
1315782701119463424	1602542016000	test5f1798	de	$BSGST : 29839472-4fe8-426f-acb4-44d663d98451	false		
1323568600213557248	1604398319000	PatzigProf	de	@juliusmagapfel Viel größer darf er nicht werden, sonst steht er am Rand des Saarlands über.	false		
1328464523196592130	1605565598000	aahmed_OP	de	@kamel_7_0 Va dormir c Bleach	false		
1317271309911404545	1602896928000	CreativeEditz3	de	[30/08, 06:45] Andhen Anna: https://t.co/uumtFcsGCO [30/08, 06:45] Andhen Anna: https://t.co/Y4mnljoYjj [30/08, 06:45] Andhen Anna: https://t.co/MI6TmafAns [31/08, 06:57] Andhen Anna: https://t.co/Em2WdOL1RF [31/08, 06:57] Andhen Anna: https://t.co/VeinKPVFhc	false		
1327027403634446337	1605222962000	Chris_Zwitscher	de	@Toasty_Toastens Ich hoffe sehr, dass du bald mal richtig untersucht wirst und vor allem, dass es dir bald wieder viel besser geht! 	false		
1326162169067663362	1605016674000	putzige_phiala	de	RT @FrauRektorin: Klassenzimmer.  Klasse 2.  Weit geöffnete Fenster.  Vogel verirrt sich herein.  Knallt mit Karacho gegen die Tafel.  Fede	true	1326148618995331073
1326148618995331073	1605013444000	FrauRektorin	de	Klassenzimmer.  Klasse 2.  Weit geöffnete Fenster.  Vogel verirrt sich herein.  Knallt mit Karacho gegen die Tafel.  Federn fliegen.  Vogel bleibt tot am Boden liegen.  Die Kinder heulen.  So sinnbildlich für so vieles derzeit.	false		
1326521109202817025	1605102252000	mental_hoquetus	de	@CarloMasala1 Ich finds gruselig, aber wahrscheinlich komplett anders als Sie das meinen.	false		
1316254019262832641	1602654387000	Drachenfrucht88	de	@bedbez Guten Morgen danke dir auch einen schönen Tag und gute Besserung 	false		
1321067805169668096	1603802083000	lemmyk79	de	Jaja... Sie wollen die Tests komme was wolle. https://t.co/lb47yLMRI2	false		
1328416422897266688	1605554130000	AuthorKMoran	de	RT @kielfeder: #Rezension: Wildflower Summer. In deinen Armen von Kelly Moran https://t.co/ULYq7sXnHt #endlichkyss	true	1328403712361050113
1328403712361050113	1605551100000	kielfeder	de	#Rezension: Wildflower Summer. In deinen Armen von Kelly Moran https://t.co/ULYq7sXnHt #endlichkyss	false		
1317894944208658433	1603045614000	SilFoiera	de	@Unparteiischen @Heierle @BAG_OFSP_UFSP @alain_berset Updates Freitag 14:00. Da die durchlaufen kann man dann verdient früher ins Weekend (auf Arbeitszeit natürlich statt nebenzu sitzen)  Montags erst um 09:30 ins Büro um dem Werksverkehr Peak auszuweichen. Nach dem Kaffee, so gegen 10:15 mal die Mails lesen. Zuerst die Newsletter	false		
1326474770536345600	1605091204000	rageacclol_	de	@flipbeatzz Wollte letzten aich wieder spielen. Nur hab bemerkt das ich das Game verkauft habe o_o	false		
1328446730929573888	1605561356000	HelzDesign	de	RT @Grund_gesetzt: Arzt, wenn sie morgen befehlen, OPs zu verschieben, dann gibt es nur eins: Sag nein! Lehrer, wenn sie Dir befehlen, Kind	true	1328441411029626881
1328441411029626881	1605560088000	Grund_gesetzt	de	Arzt, wenn sie morgen befehlen, OPs zu verschieben, dann gibt es nur eins: Sag nein! Lehrer, wenn sie Dir befehlen, Kindern die Umarmung zu verbieten. Dann gibt es nur eins: Sag nein! Altenpfleger, wenn sie Dir befehlen, Senioren einzusperren, dann gibt es nur eins: Sag nein!	false		
1322074727515643904	1604042152000	EspositoText	de	RT @srfnews: Er hat im Frühling, als die #Intensivstationen voll waren, nicht nur gepflegt, sondern auch auf den Auslöser seiner Kamera ged	true	1321772469892620289
1321772469892620289	1603970088000	srfnews	de	Er hat im Frühling, als die #Intensivstationen voll waren, nicht nur gepflegt, sondern auch auf den Auslöser seiner Kamera gedrückt. Der #Pflegefachmann hofft, dass die Bilder zum Nachdenken anregen. #Coronavirus #Covid19 #Spital https://t.co/eAVoeWJNKy	false		
1318389389731528705	1603163499000	vmimies	de	@_WINWlN IM FROZEN	false		
1327317179734351875	1605292050000	Ehluir	de	@SummonersInnDE Gilt das schon als geschriebener Kommentar?	false		
1327170660108558336	1605257117000	_auchICH	de	RT @Fischblog: Vor ner Weile hatte ich meine Vermutung aufgeschrieben, warum die #covid19-Zahlen bei uns ausgerechnet ab Anfang Oktober plö	true	1326907545559195648
1326907545559195648	1605194386000	Fischblog	de	Vor ner Weile hatte ich meine Vermutung aufgeschrieben, warum die #covid19-Zahlen bei uns ausgerechnet ab Anfang Oktober plötzlich viel stärker gestiegen sind.  Jetzt ist die Kurve wieder nach unten abgebogen, und zwar zu früh für einen Lockdown-Effekt. Warum? Ein Thread.	false		
1319973062482317312	1603541076000	Gleichmutig	de	RT @FraeuleinJules1: Ihr merkt einem Freund geht es nicht gut?  Ihr habt das Gefühl ein Freund könnte Hilfe o. Unterstützung brauchen?  Hör	true	1319952052039155712
1319952052039155712	1603536067000	FraeuleinJules1	de	Ihr merkt einem Freund geht es nicht gut?  Ihr habt das Gefühl ein Freund könnte Hilfe o. Unterstützung brauchen?  Hört auf mit: "Wenn du irgendwas brauchst, sag bescheid. Ich helfe dir."  Fangt an mit: "Hey ich hab gerade Zeit, ich würde gern für dich ... machen."  #notjustsaid	false		
1324806972647088128	1604693570000	BSpirit224	de	@Rene_1904 Bin ich der einzige der die 5er Kette scheisse findet? Letztes Jahr war das Argument dass Caligiuri kein richtiger RV ist, jetzt hat man Ludewig aber spielt immer noch 5er Kette, finde einfach dass dadurch vorne zu wenige Spieler sind, um Fussball zu spielen... keine Flügel z.B.	false		
1319921929684422656	1603528885000	ElsserKonrad	de	@Vampirkamel @EDA1155 @zeitonline Hey Kamel.  Es soll sogar Leute geben die gegen Rechtsextremismus, Linksextremismus und gegen Islamismus sind.  Und das ist sogar die große Mehrheit im Land. Unglaublich aber wahr. https://t.co/ejlRWupCju	false		
1325144735770681350	1604774099000	MarionKruska	de	@realDonaldTrump HR. Trump! Erklären Sie mir doch bitte Mal wie man anhand eines Wahlzettels festgestellt hat, das dieser von einem Verstorbenen ausgefüllt worden ist. Das kann keiner der Beobachter feststellen!	false		
1316100054734852100	1602617679000	NoMiSD1	de	@RS_Eng_Brain Nicht gewusst? Ich frage mich, ob die Asymptomatischen trotzdem in irgendeiner (nicht öffentlichen) Datenbank auftauchen. Und welcher Maßstab für asymptomatisch in China angesetzt wird.	false		
1322185490720837633	1604068560000	XR_Bielefeld	de	@JummySonne @wsa_buendnis Nächste Woche Montag fahren auch wieder Menschen gerne absprechen. Hier ist eine Liste mit Dingen die gebraucht werden: https://t.co/vLFzNcqb7b	false		
1325514476238598151	1604862252000	ChronicMum	de	@trullateee Ich werd hier irre bei Joyn. Erst diese Nuschel-Kaffee Werbung, dann Zähneputzen ohne Wasser und Zahncreme und anschließend der Mist. Philips sollte echt seine Werbungen überdenken!	false		
1327629126866493442	1605366424000	vheeky_f	de	RT @MIJASZN: was fine, still fine. IKDR https://t.co/uDLtmL5iSq	true	1327042798705647624
1327042798705647624	1605226633000	MIJASZN	de	was fine, still fine. IKDR https://t.co/uDLtmL5iSq	false		
1327181930207584258	1605259804000	tacticfnbr	de	@nilsmanager thx für die Erinnerung	false		
1318238940072189952	1603127629000	mkjaskolski	de	RT @RainerMatheisen: In der #Corona-Krise setzen wir vor allem auf innovative Konzepte. Daher haben wir eine #Innovationsklausel in die Cor	true	1318238815056809984
1318238815056809984	1603127599000	RainerMatheisen	de	In der #Corona-Krise setzen wir vor allem auf innovative Konzepte. Daher haben wir eine #Innovationsklausel in die Corona-Schutzverordnung integriert. Mit #Innovationen gegen Corona und für die Menschen. #FDP https://t.co/53o1mgiKA3	false		
1316164890269306880	1602633137000	freii__	de	RT @KLovesVolkacio: Aber  https://t.co/3jGTgcQ1Fa	true	1316144672398598146
1316144672398598146	1602628317000	KLovesVolkacio	de	Aber  https://t.co/3jGTgcQ1Fa	false		
